BM70467;BM CATALYSTS;89,586
BM70470;BM CATALYSTS;58,05
BM70471;BM CATALYSTS;64,638
BM70472;BM CATALYSTS;62,586
BM70473;BM CATALYSTS;80,47
BM70474;BM CATALYSTS;65,097
BM70480;BM CATALYSTS;72,9
BM70481;BM CATALYSTS;77,5483
BM70482;BM CATALYSTS;66,15
BM70484;BM CATALYSTS;59,4
BM70485;BM CATALYSTS;30,483
BM70486;BM CATALYSTS;91
BM70488;BM CATALYSTS;71,631
BM70491;BM CATALYSTS;71,118
BM70492;BM CATALYSTS;69,3
BM70493;BM CATALYSTS;72,26
BM70494;BM CATALYSTS;68,499
BM70498;BM CATALYSTS;79,65
BM70501;BM CATALYSTS;51,84
BM70502;BM CATALYSTS;49,896
BM70503;BM CATALYSTS;105,92
BM70506;BM CATALYSTS;72,774
BM70509;BM CATALYSTS;58,3
BM70512;BM CATALYSTS;148,5
BM70515;BM CATALYSTS;112
BM70517;BM CATALYSTS;45,5
BM80001;BM CATALYSTS;126,236
BM80001H;BM CATALYSTS;126,236
BM80002;BM CATALYSTS;180,718
BM80002H;BM CATALYSTS;180,718
BM80003;BM CATALYSTS;176
BM80003H;BM CATALYSTS;176
BM80004;BM CATALYSTS;120,698
BM80004H;BM CATALYSTS;120,698
BM80005;BM CATALYSTS;143,42
BM80005H;BM CATALYSTS;143,42
BM80006;BM CATALYSTS;166,952
BM80006H;BM CATALYSTS;166,952
BM80009;BM CATALYSTS;194,2
BM80009H;BM CATALYSTS;194,2
BM80010;BM CATALYSTS;132,22
BM80010H;BM CATALYSTS;132,22
BM80011;BM CATALYSTS;142,2
BM80011H;BM CATALYSTS;142,2
BM80013;BM CATALYSTS;143,89
BM80013H;BM CATALYSTS;143,89
BM80014;BM CATALYSTS;215
BM80014H;BM CATALYSTS;215
BM80016;BM CATALYSTS;125,144
BM80016H;BM CATALYSTS;125,144
BM80017;BM CATALYSTS;154,02
BM80017H;BM CATALYSTS;154,02
BM80021;BM CATALYSTS;181
BM80021H;BM CATALYSTS;181
BM80022;BM CATALYSTS;131,956
BM80022H;BM CATALYSTS;131,956
BM80023;BM CATALYSTS;128,851
BM80023H;BM CATALYSTS;128,851
BM80025;BM CATALYSTS;156,5
BM80025H;BM CATALYSTS;156,5
BM80027;BM CATALYSTS;162,24
BM80027H;BM CATALYSTS;162,24
BM80028;BM CATALYSTS;199,924
BM80028H;BM CATALYSTS;199,924
BM80029;BM CATALYSTS;211,542
BM80029H;BM CATALYSTS;211,542
BM80034;BM CATALYSTS;120,594
BM80034H;BM CATALYSTS;120,594
BM80035;BM CATALYSTS;150,65
BM80035H;BM CATALYSTS;150,65
BM80036;BM CATALYSTS;240
BM80036H;BM CATALYSTS;240
BM80038;BM CATALYSTS;163,024
BM80038H;BM CATALYSTS;163,024
BM80039;BM CATALYSTS;174,86
BM80039H;BM CATALYSTS;174,86
BM80040;BM CATALYSTS;173,29
BM80040H;BM CATALYSTS;173,29
BM80043;BM CATALYSTS;172,666
BM80043H;BM CATALYSTS;172,666
BM80045;BM CATALYSTS;183,16
BM80045H;BM CATALYSTS;183,16
BM80047;BM CATALYSTS;163,33
BM80047H;BM CATALYSTS;163,33
BM80049;BM CATALYSTS;183,8
BM80049H;BM CATALYSTS;183,8
BM80050;BM CATALYSTS;246,434
BM80050H;BM CATALYSTS;246,434
BM80051;BM CATALYSTS;220,2
BM80051H;BM CATALYSTS;220,2
BM80052;BM CATALYSTS;152,18
BM80052H;BM CATALYSTS;152,18
BM80053;BM CATALYSTS;201,26
BM80053H;BM CATALYSTS;201,26
BM80054;BM CATALYSTS;185,016
BM80054H;BM CATALYSTS;185,016
BM80055;BM CATALYSTS;202
BM80055H;BM CATALYSTS;202
BM80056;BM CATALYSTS;203,82
BM80056H;BM CATALYSTS;203,82
BM80057;BM CATALYSTS;173,718
BM80057H;BM CATALYSTS;173,718
BM80058;BM CATALYSTS;165,4
BM80058H;BM CATALYSTS;165,4
BM80059;BM CATALYSTS;165,6
BM80059H;BM CATALYSTS;165,6
BM80060;BM CATALYSTS;249,649
BM80060H;BM CATALYSTS;249,649
BM80061;BM CATALYSTS;239,7
BM80061H;BM CATALYSTS;239,7
BM80062;BM CATALYSTS;179
BM80062H;BM CATALYSTS;179
BM80063;BM CATALYSTS;152,6
BM80063H;BM CATALYSTS;152,6
BM80064;BM CATALYSTS;390
BM80064H;BM CATALYSTS;390
BM80065;BM CATALYSTS;231,64
BM80065H;BM CATALYSTS;231,64
BM80067;BM CATALYSTS;163,488
BM80067H;BM CATALYSTS;163,488
BM80068;BM CATALYSTS;173,512
BM80068H;BM CATALYSTS;173,512
BM80069;BM CATALYSTS;178,412
BM80069H;BM CATALYSTS;178,412
BM80070;BM CATALYSTS;146,438
BM80070H;BM CATALYSTS;146,438
BM80073;BM CATALYSTS;133,282
BM80073H;BM CATALYSTS;133,282
BM80074;BM CATALYSTS;224,1
BM80074H;BM CATALYSTS;224,1
BM80075;BM CATALYSTS;204,6
BM80075H;BM CATALYSTS;204,6
BM80076;BM CATALYSTS;269,522
BM80076H;BM CATALYSTS;269,522
BM80078;BM CATALYSTS;171
BM80078H;BM CATALYSTS;171
BM80079;BM CATALYSTS;153,38
BM80079H;BM CATALYSTS;153,38
BM80080;BM CATALYSTS;182,026
BM80080H;BM CATALYSTS;182,026
BM80081;BM CATALYSTS;181,2
BM80081H;BM CATALYSTS;181,2
BM80082;BM CATALYSTS;189,92
BM80082H;BM CATALYSTS;189,92
BM80083;BM CATALYSTS;174,98
BM80083H;BM CATALYSTS;174,98
BM80084;BM CATALYSTS;245
BM80084H;BM CATALYSTS;245
BM80085;BM CATALYSTS;178,6
BM80085H;BM CATALYSTS;178,6
BM80086;BM CATALYSTS;162,74
BM80086H;BM CATALYSTS;162,74
BM80087;BM CATALYSTS;157,41
BM80087H;BM CATALYSTS;157,41
BM80088;BM CATALYSTS;215,494
BM80088H;BM CATALYSTS;215,494
BM80089;BM CATALYSTS;183,8
BM80089H;BM CATALYSTS;183,8
BM80091;BM CATALYSTS;186,4
BM80091H;BM CATALYSTS;186,4
BM80092;BM CATALYSTS;296,432
BM80092H;BM CATALYSTS;296,432
BM80093;BM CATALYSTS;247
BM80093H;BM CATALYSTS;247
BM80094;BM CATALYSTS;180,986
BM80094H;BM CATALYSTS;180,986
BM80095;BM CATALYSTS;300,4432
BM80095H;BM CATALYSTS;300,4432
BM80096;BM CATALYSTS;178,028
BM80096H;BM CATALYSTS;178,028
BM80097;BM CATALYSTS;215
BM80097H;BM CATALYSTS;215
BM80098;BM CATALYSTS;296,84
BM80098H;BM CATALYSTS;296,84
BM80099;BM CATALYSTS;124,442
BM80099H;BM CATALYSTS;124,442
BM80100;BM CATALYSTS;124,442
BM80100H;BM CATALYSTS;124,442
BM80101;BM CATALYSTS;173,4
BM80101H;BM CATALYSTS;173,4
BM80102;BM CATALYSTS;162,74
BM80102H;BM CATALYSTS;162,74
BM80103;BM CATALYSTS;178,72
BM80103H;BM CATALYSTS;178,72
BM80104;BM CATALYSTS;169,24
BM80104H;BM CATALYSTS;169,24
BM80105;BM CATALYSTS;164,3
BM80105H;BM CATALYSTS;164,3
BM80106;BM CATALYSTS;214,28
BM80106H;BM CATALYSTS;214,28
BM80108;BM CATALYSTS;227
BM80108H;BM CATALYSTS;227
BM80109;BM CATALYSTS;160,4
BM80109H;BM CATALYSTS;160,4
BM80110;BM CATALYSTS;196,8
BM80110H;BM CATALYSTS;196,8
BM80111;BM CATALYSTS;195,1216
BM80111H;BM CATALYSTS;195,1216
BM80112;BM CATALYSTS;194,2
BM80112H;BM CATALYSTS;194,2
BM80113;BM CATALYSTS;160,4
BM80113H;BM CATALYSTS;160,4
BM80114;BM CATALYSTS;256,6
BM80114H;BM CATALYSTS;256,6
BM80115;BM CATALYSTS;159,906
BM80115H;BM CATALYSTS;159,906
BM80116;BM CATALYSTS;192
BM80116H;BM CATALYSTS;192
BM80117;BM CATALYSTS;209,8
BM80117H;BM CATALYSTS;209,8
BM80118;BM CATALYSTS;136,818
BM80118H;BM CATALYSTS;136,818
BM80119;BM CATALYSTS;189
BM80119H;BM CATALYSTS;189
BM80120;BM CATALYSTS;365,8
BM80120H;BM CATALYSTS;365,8
BM80121;BM CATALYSTS;136,792
BM80121H;BM CATALYSTS;136,792
BM80122;BM CATALYSTS;227
BM80122H;BM CATALYSTS;227
BM80123;BM CATALYSTS;224,188
BM80123H;BM CATALYSTS;224,188
BM80124;BM CATALYSTS;227
BM80124H;BM CATALYSTS;227
BM80125;BM CATALYSTS;200,104
BM80125H;BM CATALYSTS;200,104
BM80126;BM CATALYSTS;178,834
BM80126H;BM CATALYSTS;178,834
BM80127;BM CATALYSTS;293
BM80127H;BM CATALYSTS;293
BM80128;BM CATALYSTS;345,58
BM80128H;BM CATALYSTS;345,58
BM80129;BM CATALYSTS;162,24
BM80129H;BM CATALYSTS;162,24
BM80130;BM CATALYSTS;157,8
BM80130H;BM CATALYSTS;157,8
BM80131;BM CATALYSTS;155,746
BM80131H;BM CATALYSTS;155,746
BM80132;BM CATALYSTS;157,8
BM80132H;BM CATALYSTS;157,8
BM80133;BM CATALYSTS;202
BM80133H;BM CATALYSTS;202
BM80134;BM CATALYSTS;194,688
BM80134H;BM CATALYSTS;194,688
BM80135;BM CATALYSTS;194,2
BM80135H;BM CATALYSTS;194,2
BM80136;BM CATALYSTS;204,6
BM80136H;BM CATALYSTS;204,6
BM80137;BM CATALYSTS;220,2
BM80137H;BM CATALYSTS;220,2
BM80139;BM CATALYSTS;181,2
BM80139H;BM CATALYSTS;181,2
BM80140;BM CATALYSTS;241
BM80140H;BM CATALYSTS;241
BM80141;BM CATALYSTS;202,8
BM80141H;BM CATALYSTS;202,8
BM80142;BM CATALYSTS;237,9672
BM80142H;BM CATALYSTS;237,9672
BM80143;BM CATALYSTS;255,86
BM80143H;BM CATALYSTS;255,86
BM80144;BM CATALYSTS;189
BM80144H;BM CATALYSTS;189
BM80145;BM CATALYSTS;133,677
BM80145H;BM CATALYSTS;133,677
BM80146;BM CATALYSTS;209,8
BM80146H;BM CATALYSTS;209,8
BM80147;BM CATALYSTS;212,16
BM80147H;BM CATALYSTS;212,16
BM80148;BM CATALYSTS;193,64
BM80148H;BM CATALYSTS;193,64
BM80149;BM CATALYSTS;238,4
BM80149H;BM CATALYSTS;238,4
BM80150;BM CATALYSTS;214,708
BM80150H;BM CATALYSTS;214,708
BM80151;BM CATALYSTS;238,472
BM80151H;BM CATALYSTS;238,472
BM80152;BM CATALYSTS;247
BM80152H;BM CATALYSTS;247
BM80153;BM CATALYSTS;232,108
BM80153H;BM CATALYSTS;232,108
BM80154;BM CATALYSTS;231,504
BM80154H;BM CATALYSTS;231,504
BM80155;BM CATALYSTS;207,48
BM80155H;BM CATALYSTS;207,48
BM80156;BM CATALYSTS;173,806
BM80156H;BM CATALYSTS;173,806
BM80158;BM CATALYSTS;170,534
BM80158H;BM CATALYSTS;170,534
BM80159;BM CATALYSTS;241,198
BM80159H;BM CATALYSTS;241,198
BM80161;BM CATALYSTS;334,6
BM80161H;BM CATALYSTS;334,6
BM80162;BM CATALYSTS;232,72
BM80162H;BM CATALYSTS;232,72
BM80164;BM CATALYSTS;204,6
BM80164H;BM CATALYSTS;204,6
BM80165;BM CATALYSTS;207
BM80165H;BM CATALYSTS;207
BM80169;BM CATALYSTS;267
BM80169H;BM CATALYSTS;267
BM80170;BM CATALYSTS;173,4
BM80170H;BM CATALYSTS;173,4
BM80172;BM CATALYSTS;212,4
BM80172H;BM CATALYSTS;212,4
BM80173;BM CATALYSTS;194,2
BM80173H;BM CATALYSTS;194,2
BM80174;BM CATALYSTS;183,8
